ab_people_rate,cn_count,cn_rate,crawled,fulltime_rate,spider,street_code,white_rate
0.564,5,0.015,,0.581,,rg14px,0.537
0.404,2,0.007,,0.588,,rg14sf,0.778
0.371,7,0.023,,0.519,,rg14ql,0.601
0.444,24,0.042,,0.52,,rg14sx,0.609
0.478,5,0.025,,0.633,,rg14sy,0.543
0.527,10,0.053,,0.759,,rg14ta,0.476
0.444,24,0.042,,0.52,,rg14sq,0.609
0.356,,,,0.62,,rg14tr,0.748
0.527,10,0.053,,0.759,,rg14tb,0.476
0.404,2,0.007,,0.588,,rg14ts,0.778
0.478,5,0.025,,0.633,,rg14sa,0.543
0.433,3,0.012,,0.544,,rg14tt,0.644
0.444,24,0.042,,0.52,,rg14st,0.609
0.433,3,0.012,,0.544,,rg14ud,0.644
0.444,24,0.042,,0.52,,rg14sn,0.609
0.404,2,0.007,,0.588,,rg14tw,0.778
0.433,3,0.012,,0.544,,rg14ux,0.644
0.404,2,0.007,,0.588,,rg14rx,0.778
0.433,3,0.012,,0.544,,rg14wb,0.644
0.433,3,0.012,,0.544,,rg14ua,0.644
0.433,3,0.012,,0.544,,rg14ub,0.644
0.433,3,0.012,,0.544,,rg14we,0.644
0.527,10,0.053,,0.759,,rg14td,0.476
0.433,3,0.012,,0.544,,rg14wh,0.644
0.444,24,0.042,,0.52,,rg14su,0.609
0.444,24,0.042,,0.52,,rg14sp,0.609
0.444,24,0.042,,0.52,,rg14sh,0.609
0.433,3,0.012,,0.544,,rg14wy,0.644
0.433,3,0.012,,0.544,,rg14wj,0.644
0.527,10,0.053,,0.759,,rg14te,0.476
0.433,3,0.012,,0.544,,rg14xd,0.644
0.444,24,0.042,,0.52,,rg14ss,0.609
0.433,3,0.012,,0.544,,rg14wn,0.644
0.433,3,0.012,,0.544,,rg14wg,0.644
0.444,24,0.042,,0.52,,rg14sd,0.609
0.404,2,0.007,,0.588,,rg14tp,0.778
0.404,2,0.007,,0.588,,rg14xn,0.778
0.433,3,0.012,,0.544,,rg14xg,0.644
0.433,3,0.012,,0.544,,rg14wd,0.644
0.404,2,0.007,,0.588,,rg14xh,0.778
0.433,3,0.012,,0.544,,rg14xj,0.644
0.433,3,0.012,,0.544,,rg14xa,0.644
0.404,2,0.007,,0.588,,rg14xu,0.778
0.374,,,,0.767,,rg14xb,0.709
0.404,2,0.007,,0.588,,rg14xr,0.778
0.433,3,0.012,,0.544,,rg14wz,0.644
0.404,2,0.007,,0.588,,rg14xx,0.778
0.404,2,0.007,,0.588,,rg14xt,0.778
0.404,2,0.007,,0.588,,rg14ya,0.778
0.404,2,0.007,,0.588,,rg14yd,0.778
0.444,24,0.042,,0.52,,rg14sr,0.609
0.404,2,0.007,,0.588,,rg14ye,0.778
0.433,3,0.012,,0.544,,rg14xq,0.644
0.404,2,0.007,,0.588,,rg14yh,0.778
0.356,,,,0.62,,rg14yl,0.748
0.374,,,,0.767,,rg14xp,0.709
0.404,2,0.007,,0.588,,rg14yb,0.778
0.404,2,0.007,,0.588,,rg14yq,0.778
0.404,2,0.007,,0.588,,rg14yr,0.778
0.356,,,,0.62,,rg14ys,0.748
0.374,,,,0.767,,rg14xe,0.709
0.404,2,0.007,,0.588,,rg14xf,0.778
0.356,,,,0.62,,rg14yu,0.748
0.404,2,0.007,,0.588,,rg14yj,0.778
0.433,3,0.012,,0.544,,rg14wx,0.644
0.356,,,,0.62,,rg14ug,0.748
0.433,3,0.012,,0.544,,rg14xz,0.644
0.459,5,0.014,,0.645,,rg15aa,0.573
0.404,2,0.007,,0.588,,rg14yp,0.778
0.468,9,0.041,,0.618,,rg15ad,0.71
0.433,3,0.012,,0.544,,rg14yz,0.644
0.404,2,0.007,,0.588,,rg14yg,0.778
0.547,5,0.016,,0.525,,rg15ag,0.586
0.547,5,0.016,,0.525,,rg15ah,0.586
0.468,9,0.041,,0.618,,rg15ae,0.71
0.356,,,,0.62,,rg14yy,0.748
0.371,7,0.023,,0.519,,rg15al,0.601
0.547,5,0.016,,0.525,,rg15an,0.586
0.404,2,0.007,,0.588,,rg14yw,0.778
0.547,5,0.016,,0.525,,rg15ap,0.586
0.371,7,0.023,,0.519,,rg15aj,0.601
0.547,5,0.016,,0.525,,rg15as,0.586
0.374,,,,0.767,,rg14wq,0.709
0.283,6,0.016,,0.257,,rg15au,0.776
0.404,2,0.007,,0.588,,rg14yt,0.778
0.402,19,0.061,,0.438,,rg15aw,0.625
0.436,5,0.015,,0.467,,rg15az,0.725
0.404,2,0.007,,0.588,,rg14xl,0.778
0.393,2,0.008,,0.629,,rg15bb,0.695
0.307,2,0.006,,0.298,,rg15at,0.801
0.433,3,0.012,,0.544,,rg15ab,0.644
0.547,5,0.016,,0.525,,rg15aq,0.586
0.404,2,0.007,,0.588,,rg14yf,0.778
0.547,5,0.016,,0.525,,rg15bd,0.586
0.588,11,0.038,,0.745,,rg15bf,0.564
0.371,7,0.023,,0.519,,rg15bl,0.601
0.371,7,0.023,,0.519,,rg15bh,0.601
0.356,,,,0.62,,rg14zr,0.748
0.371,7,0.023,,0.519,,rg15bj,0.601
0.371,7,0.023,,0.519,,rg15bn,0.601
0.38,2,0.006,,0.51,,rg15ax,0.608
0.356,,,,0.62,,rg14yx,0.748
0.371,7,0.023,,0.519,,rg15da,0.601
0.5,4,0.019,,0.594,,rg15bs,0.866
0.336,2,0.01,,0.478,,rg15dd,0.528
0.38,2,0.006,,0.51,,rg15de,0.608
0.433,3,0.012,,0.544,,rg15be,0.644
0.38,1,0.004,,0.42,,rg15ay,0.7
0.393,2,0.008,,0.629,,rg15bz,0.695
0.38,1,0.004,,0.42,,rg15ba,0.7
0.602,,,,0.629,,rg15bw,0.717
0.462,14,0.033,,0.298,,rg15dj,0.718
0.422,3,0.012,,0.505,,rg15dp,0.78
0.547,5,0.016,,0.525,,rg15df,0.586
0.547,5,0.016,,0.525,,rg15bx,0.586
0.468,9,0.041,,0.618,,rg15dr,0.71
0.468,9,0.041,,0.618,,rg15dh,0.71
0.468,9,0.041,,0.618,,rg15du,0.71
0.468,9,0.041,,0.618,,rg15dq,0.71
0.468,9,0.041,,0.618,,rg15dn,0.71
0.468,9,0.041,,0.618,,rg15bp,0.71
0.462,14,0.033,,0.298,,rg15dz,0.718
0.336,2,0.01,,0.478,,rg15db,0.528
0.462,14,0.033,,0.298,,rg15ed,0.718
0.307,2,0.006,,0.298,,rg15ee,0.801
0.356,,,,0.62,,rg14yn,0.748
0.547,5,0.016,,0.525,,rg15ar,0.586
0.462,14,0.033,,0.298,,rg15eb,0.718
0.464,9,0.027,,0.435,,rg15ep,0.764
0.462,14,0.033,,0.298,,rg15ea,0.718
0.547,5,0.016,,0.525,,rg15af,0.586
0.318,5,0.015,,0.16,,rg15es,0.847
0.468,9,0.041,,0.618,,rg15ds,0.71
0.468,9,0.041,,0.618,,rg15dx,0.71
0.402,19,0.061,,0.438,,rg15ex,0.625
0.468,9,0.041,,0.618,,rg15dt,0.71
0.222,8,0.025,,0.483,,rg15ej,0.577
0.402,19,0.061,,0.438,,rg15ey,0.625
0.402,19,0.061,,0.438,,rg15hd,0.625
0.464,9,0.027,,0.435,,rg15hb,0.764
0.402,19,0.061,,0.438,,rg15he,0.625
0.547,5,0.016,,0.525,,rg15dg,0.586
0.402,19,0.061,,0.438,,rg15ha,0.625
0.462,14,0.033,,0.298,,rg15hj,0.718
0.402,19,0.061,,0.438,,rg15eu,0.625
0.402,19,0.061,,0.438,,rg15hn,0.625
0.551,6,0.019,,0.373,,rg15er,0.81
0.402,19,0.061,,0.438,,rg15hr,0.625
0.462,14,0.033,,0.298,,rg15hg,0.718
0.318,5,0.015,,0.16,,rg15ht,0.847
0.402,19,0.061,,0.438,,rg15ez,0.625
0.462,14,0.033,,0.298,,rg15hw,0.718
0.235,7,0.023,,0.458,,rg15ef,0.752
0.551,6,0.019,,0.373,,rg15hu,0.81
0.318,5,0.015,,0.16,,rg15hs,0.847
0.462,14,0.033,,0.298,,rg15bu,0.718
0.212,12,0.047,,0.339,,rg15bq,0.599
0.551,6,0.019,,0.373,,rg15hx,0.81
0.551,6,0.019,,0.373,,rg15jd,0.81
0.25,101,0.086,,0.013,,rg15ja,0.708
0.609,37,0.076,,0.114,,rg15hz,0.614
0.602,,,,0.629,,rg15bg,0.717
0.343,3,0.01,,0.279,,rg15jj,0.757
0.609,37,0.076,,0.114,,rg15hy,0.614
0.609,37,0.076,,0.114,,rg15jh,0.614
0.422,3,0.012,,0.505,,rg15dw,0.78
0.551,6,0.019,,0.373,,rg15hl,0.81
0.25,101,0.086,,0.013,,rg15jn,0.708
0.609,37,0.076,,0.114,,rg15js,0.614
0.393,2,0.008,,0.629,,rg15by,0.695
0.402,19,0.061,,0.438,,rg15hp,0.625
0.609,37,0.076,,0.114,,rg15jr,0.614
0.222,8,0.025,,0.483,,rg15en,0.577
0.462,14,0.033,,0.298,,rg15hq,0.718
0.464,9,0.027,,0.435,,rg15hf,0.764
0.551,6,0.019,,0.373,,rg15jq,0.81
0.402,19,0.061,,0.438,,rg15le,0.625
0.402,19,0.061,,0.438,,rg15lb,0.625
0.609,37,0.076,,0.114,,rg15jb,0.614
0.343,3,0.01,,0.279,,rg15jp,0.757
0.402,19,0.061,,0.438,,rg15lj,0.625
0.425,11,0.038,,0.512,,rg15la,0.652
0.588,11,0.038,,0.745,,rg15jf,0.564
0.402,19,0.061,,0.438,,rg15lf,0.625
0.25,101,0.086,,0.013,,rg15jl,0.708
0.643,17,0.035,,0.262,,rg15jw,0.862
0.309,6,0.023,,0.477,,rg15jz,0.728
0.402,19,0.061,,0.438,,rg15ld,0.625
0.402,19,0.061,,0.438,,rg15lg,0.625
0.318,5,0.015,,0.16,,rg15jg,0.847
0.318,5,0.015,,0.16,,rg15je,0.847
0.402,19,0.061,,0.438,,rg15lw,0.625
0.22,10,0.024,,0.23,,rg15na,0.724
0.307,2,0.006,,0.298,,rg15lx,0.801
0.402,19,0.061,,0.438,,rg15lt,0.625
0.307,2,0.006,,0.298,,rg15ly,0.801
0.425,11,0.038,,0.512,,rg15lp,0.652
0.402,19,0.061,,0.438,,rg15ln,0.625
0.22,10,0.024,,0.23,,rg15nh,0.724
0.283,6,0.016,,0.257,,rg15nd,0.776
0.309,6,0.023,,0.477,,rg15jt,0.728
0.307,2,0.006,,0.298,,rg15ll,0.801
0.309,6,0.023,,0.477,,rg15ju,0.728
0.185,7,0.014,,0.203,,rg15ng,0.718
0.242,6,0.015,,0.208,,rg15nr,0.72
0.185,7,0.014,,0.203,,rg15nq,0.718
0.425,11,0.038,,0.512,,rg15ls,0.652
0.185,7,0.014,,0.203,,rg15ns,0.718
0.38,2,0.006,,0.51,,rg15nu,0.608
0.282,3,0.009,,0.281,,rg15nw,0.748
0.425,11,0.038,,0.512,,rg15lr,0.652
0.282,3,0.009,,0.281,,rg15nn,0.748
0.22,10,0.024,,0.23,,rg15nl,0.724
0.425,11,0.038,,0.512,,rg15pe,0.652
0.282,3,0.009,,0.281,,rg15nt,0.748
0.307,2,0.006,,0.298,,rg15pg,0.801
0.402,19,0.061,,0.438,,rg15ph,0.625
0.425,11,0.038,,0.512,,rg15lu,0.652
0.198,15,0.036,,0.273,,rg15lz,0.762
0.462,14,0.033,,0.298,,rg15hh,0.718
0.588,11,0.038,,0.745,,rg15pn,0.564
0.547,5,0.016,,0.525,,rg15pa,0.586
0.38,2,0.006,,0.51,,rg15ny,0.608
0.402,19,0.061,,0.438,,rg15lq,0.625
0.425,11,0.038,,0.512,,rg15pb,0.652
0.242,6,0.015,,0.208,,rg15np,0.72
0.282,3,0.009,,0.281,,rg15pu,0.748
0.282,3,0.009,,0.281,,rg15pt,0.748
0.312,1,0.003,,0.339,,rg15py,0.773
0.307,2,0.006,,0.298,,rg15pw,0.801
0.547,5,0.016,,0.525,,rg15pd,0.586
0.198,15,0.036,,0.273,,rg15ps,0.762
0.609,37,0.076,,0.114,,rg15pp,0.614
0.307,2,0.006,,0.298,,rg15qd,0.801
0.337,5,0.017,,0.364,,rg15qb,0.787
0.22,10,0.024,,0.23,,rg15nb,0.724
0.282,3,0.009,,0.281,,rg15nj,0.748
0.312,1,0.003,,0.339,,rg15px,0.773
0.309,6,0.023,,0.477,,rg15qj,0.728
0.22,10,0.024,,0.23,,rg15qa,0.724
0.343,3,0.01,,0.279,,rg15qp,0.757
0.588,11,0.038,,0.745,,rg15pl,0.564
0.198,15,0.036,,0.273,,rg15qe,0.762
0.588,11,0.038,,0.745,,rg15pr,0.564
0.588,11,0.038,,0.745,,rg15qt,0.564
0.337,5,0.017,,0.364,,rg15qw,0.787
0.309,6,0.023,,0.477,,rg15qg,0.728
0.402,19,0.061,,0.438,,rg15qx,0.625
0.283,6,0.016,,0.257,,rg15ne,0.776
0.427,1,0.002,,0.357,,rg15rb,0.689
0.309,6,0.023,,0.477,,rg15qh,0.728
0.563,3,0.009,,0.432,,rg15rd,0.852
0.283,6,0.016,,0.257,,rg15qy,0.776
0.307,2,0.006,,0.298,,rg15pj,0.801
0.307,2,0.006,,0.298,,rg15nf,0.801
0.307,2,0.006,,0.298,,rg15pq,0.801
0.467,9,0.028,,0.496,,rg15rj,0.787
0.467,9,0.028,,0.496,,rg15rh,0.787
0.427,1,0.002,,0.357,,rg15rp,0.689
0.436,5,0.015,,0.467,,rg15rf,0.725
0.427,1,0.002,,0.357,,rg15rq,0.689
0.427,1,0.002,,0.357,,rg15re,0.689
0.38,2,0.006,,0.51,,rg15nx,0.608
0.343,3,0.01,,0.279,,rg15qr,0.757
0.337,5,0.017,,0.364,,rg15qn,0.787
0.312,1,0.003,,0.339,,rg15qs,0.773
0.283,6,0.016,,0.257,,rg15qu,0.776
0.242,6,0.015,,0.208,,rg15rz,0.72
0.38,1,0.004,,0.42,,rg15ry,0.7
0.312,1,0.003,,0.339,,rg15se,0.773
0.242,6,0.015,,0.208,,rg15sd,0.72
0.475,14,0.023,,0.491,,rg15sg,0.702
0.337,5,0.017,,0.364,,rg15sf,0.787
0.38,2,0.006,,0.51,,rg15rt,0.608
0.436,5,0.015,,0.467,,rg15sh,0.725
0.436,5,0.015,,0.467,,rg15rw,0.725
0.309,6,0.023,,0.477,,rg15qf,0.728
0.436,5,0.015,,0.467,,rg15sn,0.725
0.563,3,0.009,,0.432,,rg15ru,0.852
0.436,5,0.015,,0.467,,rg15rn,0.725
0.427,1,0.002,,0.357,,rg15sp,0.689
0.427,1,0.002,,0.357,,rg15rg,0.689
0.307,2,0.006,,0.298,,rg15st,0.801
0.563,3,0.009,,0.432,,rg15rx,0.852
0.436,5,0.015,,0.467,,rg15sj,0.725
0.436,5,0.015,,0.467,,rg15ra,0.725
0.433,3,0.012,,0.544,,rg15su,0.644
0.433,3,0.012,,0.544,,rg15sy,0.644
0.427,1,0.002,,0.357,,rg15rl,0.689
0.427,1,0.002,,0.357,,rg15sr,0.689
0.307,2,0.006,,0.298,,rg15tz,0.801
0.433,3,0.012,,0.544,,rg15tt,0.644
0.433,3,0.012,,0.544,,rg15sx,0.644
0.436,5,0.015,,0.467,,rg15sw,0.725
0.643,17,0.035,,0.262,,rg15sz,0.862
0.374,,,,0.767,,rg15uh,0.709
0.433,3,0.012,,0.544,,rg15ul,0.644
0.433,3,0.012,,0.544,,rg15un,0.644
0.427,1,0.002,,0.357,,rg15sq,0.689
0.374,,,,0.767,,rg15uq,0.709
0.427,1,0.002,,0.357,,rg15sl,0.689
0.5,4,0.019,,0.594,,rg15uj,0.866
0.374,,,,0.767,,rg15ue,0.709
0.5,4,0.019,,0.594,,rg15wf,0.866
0.5,4,0.019,,0.594,,rg15we,0.866
0.374,,,,0.767,,rg15wg,0.709
0.307,2,0.006,,0.298,,rg15ub,0.801
0.433,3,0.012,,0.544,,rg15wq,0.644
0.5,4,0.019,,0.594,,rg15wa,0.866
0.433,3,0.012,,0.544,,rg15wz,0.644
0.5,4,0.019,,0.594,,rg15wh,0.866
0.433,3,0.012,,0.544,,rg15wy,0.644
0.433,3,0.012,,0.544,,rg15ug,0.644
0.307,2,0.006,,0.298,,rg15xb,0.801
0.5,4,0.019,,0.594,,rg15wj,0.866
0.643,17,0.035,,0.262,,rg15ss,0.862
0.433,3,0.012,,0.544,,rg15xg,0.644
0.5,4,0.019,,0.594,,rg15uz,0.866
0.433,3,0.012,,0.544,,rg15xl,0.644
0.374,,,,0.767,,rg15wd,0.709
0.374,,,,0.767,,rg15tx,0.709
0.307,2,0.006,,0.298,,rg15xn,0.801
0.307,2,0.006,,0.298,,rg15xp,0.801
0.433,3,0.012,,0.544,,rg15xs,0.644
0.433,3,0.012,,0.544,,rg15xj,0.644
0.433,3,0.012,,0.544,,rg15xr,0.644
0.307,2,0.006,,0.298,,rg15xd,0.801
0.433,3,0.012,,0.544,,rg15xt,0.644
0.307,2,0.006,,0.298,,rg15ty,0.801
0.433,3,0.012,,0.544,,rg15xz,0.644
0.433,3,0.012,,0.544,,rg15uf,0.644
0.307,2,0.006,,0.298,,rg15xq,0.801
0.547,5,0.016,,0.525,,rg15ya,0.586
0.307,2,0.006,,0.298,,rg15ye,0.801
0.374,,,,0.767,,rg15ud,0.709
0.643,17,0.035,,0.262,,rg15ta,0.862
0.307,2,0.006,,0.298,,rg15xe,0.801
0.433,3,0.012,,0.544,,rg15yd,0.644
0.307,2,0.006,,0.298,,rg15yg,0.801
0.307,2,0.006,,0.298,,rg15yl,0.801
0.433,3,0.012,,0.544,,rg15yp,0.644
0.433,3,0.012,,0.544,,rg15yn,0.644
0.433,3,0.012,,0.544,,rg15yr,0.644
0.307,2,0.006,,0.298,,rg15xw,0.801
0.433,3,0.012,,0.544,,rg15xf,0.644
0.5,4,0.019,,0.594,,rg15wb,0.866
0.433,3,0.012,,0.544,,rg15yw,0.644
0.307,2,0.006,,0.298,,rg15xx,0.801
0.307,2,0.006,,0.298,,rg15xu,0.801
0.643,17,0.035,,0.262,,rg15yz,0.862
0.307,2,0.006,,0.298,,rg15yb,0.801
0.307,2,0.006,,0.298,,rg15yh,0.801
0.433,3,0.012,,0.544,,rg15zd,0.644
0.433,3,0.012,,0.544,,rg15zh,0.644
0.307,2,0.006,,0.298,,rg15yj,0.801
0.433,3,0.012,,0.544,,rg15yt,0.644
0.433,3,0.012,,0.544,,rg15zp,0.644
0.433,3,0.012,,0.544,,rg15xy,0.644
0.643,17,0.035,,0.262,,rg15yy,0.862
0.433,3,0.012,,0.544,,rg15yf,0.644
0.433,3,0.012,,0.544,,rg15zt,0.644
0.433,3,0.012,,0.544,,rg15zw,0.644
0.433,3,0.012,,0.544,,rg15zn,0.644
0.643,17,0.035,,0.262,,rg15yx,0.862
0.547,5,0.016,,0.525,,rg15yq,0.586
0.374,,,,0.767,,rg15zj,0.709
0.429,1,0.005,,0.636,,rg16ae,0.729
0.405,7,0.022,,0.485,,rg16af,0.667
0.307,2,0.006,,0.298,,rg15xh,0.801
0.433,3,0.012,,0.544,,rg15zx,0.644
0.374,,,,0.767,,rg15zl,0.709
0.433,3,0.012,,0.544,,rg15zq,0.644
0.405,7,0.022,,0.485,,rg16ag,0.667
0.307,2,0.006,,0.298,,rg15ys,0.801
0.37,2,0.007,,0.442,,rg16at,0.57
0.523,6,0.02,,0.576,,rg16ab,0.645
0.37,2,0.007,,0.442,,rg16as,0.57
0.433,3,0.012,,0.544,,rg16aw,0.644
0.433,3,0.012,,0.544,,rg15zr,0.644
0.405,7,0.022,,0.485,,rg16ah,0.667
0.397,4,0.01,,0.637,,rg16ba,0.692
0.397,4,0.01,,0.637,,rg16aa,0.692
0.37,2,0.007,,0.442,,rg16au,0.57
0.433,3,0.012,,0.544,,rg15yu,0.644
0.397,4,0.01,,0.637,,rg16bb,0.692
0.433,3,0.012,,0.544,,rg16bf,0.644
0.21,2,0.008,,0.433,,rg16ay,0.535
0.405,7,0.022,,0.485,,rg16aq,0.667
0.374,,,,0.767,,rg16bd,0.709
0.433,3,0.012,,0.544,,rg16bl,0.644
0.467,5,0.022,,0.645,,rg16bh,0.451
0.374,,,,0.767,,rg16bp,0.709
0.433,3,0.012,,0.544,,rg15zs,0.644
0.254,1,0.003,,0.514,,rg16ad,0.716
0.5,,,,0.584,,rg16bt,0.435
0.254,1,0.003,,0.514,,rg16an,0.716
0.467,5,0.022,,0.645,,rg16bj,0.451
0.523,6,0.02,,0.576,,rg16by,0.645
0.397,4,0.01,,0.637,,rg16az,0.692
0.37,2,0.007,,0.442,,rg16ar,0.57
0.465,,,,0.554,,rg16da,0.742
0.397,4,0.01,,0.637,,rg16be,0.692
0.397,4,0.01,,0.637,,rg16bu,0.692
0.366,1,0.004,,0.567,,rg16de,0.799
0.273,2,0.008,,0.395,,rg16dh,0.744
0.254,1,0.003,,0.514,,rg16ap,0.716
0.465,,,,0.554,,rg16dd,0.742
0.5,,,,0.584,,rg16bs,0.435
0.244,2,0.007,,0.468,,rg16dq,0.711
0.523,6,0.02,,0.576,,rg16bg,0.645
0.5,,,,0.584,,rg16bz,0.435
0.273,2,0.008,,0.395,,rg16dl,0.744
0.254,1,0.003,,0.514,,rg16ax,0.716
0.214,,,,0.475,,rg16dw,0.704
0.37,2,0.007,,0.442,,rg16al,0.57
0.223,3,0.007,,0.472,,rg16dp,0.681
0.219,,,,0.407,,rg16dj,0.689
0.057,,,,0.319,,rg16eb,0.4
0.14,2,0.008,,0.452,,rg16dy,0.716
0.093,,,,0.332,,rg16ed,0.541
0.37,2,0.007,,0.442,,rg16bw,0.57
0.223,3,0.007,,0.472,,rg16ef,0.681
0.465,,,,0.554,,rg16db,0.742
0.339,5,0.014,,0.596,,rg16dg,0.722
0.19,6,0.02,,0.385,,rg16en,0.816
0.273,2,0.008,,0.395,,rg16dt,0.744
0.397,4,0.01,,0.637,,rg16bq,0.692
0.19,6,0.02,,0.385,,rg16ep,0.816
0.14,2,0.008,,0.452,,rg16dx,0.716
0.223,3,0.007,,0.472,,rg16eh,0.681
0.093,,,,0.332,,rg16dr,0.541
0.283,,,,0.463,,rg16el,0.541
0.465,,,,0.554,,rg16ex,0.742
0.21,2,0.008,,0.433,,rg16dz,0.535
0.465,,,,0.554,,rg16ey,0.742
0.465,,,,0.554,,rg16es,0.742
0.14,2,0.008,,0.452,,rg16du,0.716
0.339,5,0.014,,0.596,,rg16ej,0.722
0.309,1,0.004,,0.692,,rg16fe,0.848
0.223,3,0.007,,0.472,,rg16ee,0.681
0.309,1,0.004,,0.692,,rg16fg,0.848
0.057,,,,0.319,,rg16ea,0.4
0.523,6,0.02,,0.576,,rg16bx,0.645
0.283,,,,0.463,,rg16fh,0.541
0.465,,,,0.554,,rg16ez,0.742
0.254,1,0.003,,0.514,,rg16fn,0.716
0.244,2,0.007,,0.468,,rg16ha,0.711
0.19,6,0.02,,0.385,,rg16er,0.816
0.465,,,,0.554,,rg16fb,0.742
0.343,2,0.011,,0.622,,rg16hf,0.655
0.343,2,0.011,,0.622,,rg16he,0.655
0.489,7,0.022,,0.598,,rg16hh,0.768
0.37,2,0.007,,0.442,,rg16hd,0.57
0.505,3,0.009,,0.517,,rg16hl,0.743
0.273,2,0.008,,0.395,,rg16fl,0.744
0.244,2,0.007,,0.468,,rg16hb,0.711
0.516,3,0.013,,0.564,,rg16hq,0.661
0.489,7,0.022,,0.598,,rg16hn,0.768
0.273,2,0.008,,0.395,,rg16dn,0.744
0.366,1,0.004,,0.567,,rg16ht,0.799
0.425,,,,0.469,,rg16hu,0.624
0.465,,,,0.554,,rg16ds,0.742
0.254,1,0.003,,0.514,,rg16fd,0.716
0.516,3,0.013,,0.564,,rg16hw,0.661
0.465,,,,0.554,,rg16eu,0.742
0.21,2,0.008,,0.433,,rg16hg,0.535
0.516,3,0.013,,0.564,,rg16hp,0.661
0.283,,,,0.463,,rg16ff,0.541
0.505,3,0.009,,0.517,,rg16hy,0.743
0.366,1,0.004,,0.567,,rg16jb,0.799
0.505,3,0.009,,0.517,,rg16hx,0.743
0.405,7,0.022,,0.485,,rg16je,0.667
0.343,2,0.011,,0.622,,rg16jh,0.655
0.505,3,0.009,,0.517,,rg16hr,0.743
0.425,,,,0.469,,rg16hs,0.624
0.244,2,0.007,,0.468,,rg16et,0.711
0.425,,,,0.469,,rg16eq,0.624
0.343,2,0.011,,0.622,,rg16jq,0.655
0.366,1,0.004,,0.567,,rg16ja,0.799
0.19,6,0.02,,0.385,,rg16jl,0.816
0.339,5,0.014,,0.596,,rg16ju,0.722
0.405,7,0.022,,0.485,,rg16jp,0.667
0.219,,,,0.407,,rg16jr,0.689
0.425,,,,0.469,,rg16hz,0.624
0.425,,,,0.469,,rg16eg,0.624
0.219,,,,0.407,,rg16jz,0.689
0.505,3,0.009,,0.517,,rg16jd,0.743
0.37,2,0.007,,0.442,,rg16ld,0.57
0.523,6,0.02,,0.576,,rg16jw,0.645
0.283,,,,0.463,,rg16lf,0.541
0.219,,,,0.407,,rg16jx,0.689
0.273,2,0.008,,0.395,,rg16fj,0.744
0.489,7,0.022,,0.598,,rg16hj,0.768
0.21,2,0.008,,0.433,,rg16jj,0.535
0.405,7,0.022,,0.485,,rg16ll,0.667
0.405,7,0.022,,0.485,,rg16lj,0.667
0.33,,,,0.5,,rg16fa,0.751
0.273,2,0.008,,0.395,,rg16lp,0.744
0.505,3,0.009,,0.517,,rg16lb,0.743
0.489,7,0.022,,0.598,,rg16lg,0.768
0.489,7,0.022,,0.598,,rg16lq,0.768
0.489,7,0.022,,0.598,,rg16lh,0.768
0.273,2,0.008,,0.395,,rg16ln,0.744
0.219,,,,0.407,,rg16jy,0.689
0.405,7,0.022,,0.485,,rg16lz,0.667
0.489,7,0.022,,0.598,,rg16jf,0.768
0.538,,,,0.653,,rg16nb,0.792
0.538,,,,0.653,,rg16nd,0.792
0.538,,,,0.653,,rg16na,0.792
0.538,,,,0.653,,rg16nf,0.792
0.538,,,,0.653,,rg16ng,0.792
0.19,6,0.02,,0.385,,rg16jn,0.816
0.366,1,0.004,,0.567,,rg16ly,0.799
0.489,7,0.022,,0.598,,rg16lw,0.768
0.491,,,,0.557,,rg16np,0.796
0.376,,,,0.497,,rg16nl,0.859
0.433,3,0.012,,0.544,,rg16lx,0.644
0.376,,,,0.497,,rg16nj,0.859
0.33,,,,0.5,,rg16nu,0.751
0.273,2,0.008,,0.395,,rg16ls,0.744
0.33,,,,0.5,,rg16nx,0.751
0.538,,,,0.653,,rg16nq,0.792
0.491,,,,0.557,,rg16nz,0.796
0.273,2,0.008,,0.395,,rg16lt,0.744
0.309,1,0.004,,0.692,,rg16pb,0.848
0.273,2,0.008,,0.395,,rg16lr,0.744
0.505,3,0.009,,0.517,,rg16pf,0.743
0.491,,,,0.557,,rg16ny,0.796
0.376,,,,0.497,,rg16nh,0.859
0.33,,,,0.5,,rg16pg,0.751
0.491,,,,0.557,,rg16pa,0.796
0.339,5,0.014,,0.596,,rg16pl,0.722
0.309,1,0.004,,0.692,,rg16pd,0.848
0.489,7,0.022,,0.598,,rg16pp,0.768
0.33,,,,0.5,,rg16pq,0.751
0.21,2,0.008,,0.433,,rg16jt,0.535
0.33,,,,0.5,,rg16pe,0.751
0.397,4,0.01,,0.637,,rg16ps,0.692
0.516,3,0.013,,0.564,,rg16ns,0.661
0.19,6,0.02,,0.385,,rg16pj,0.816
0.33,,,,0.5,,rg16nt,0.751
0.523,6,0.02,,0.576,,rg16qd,0.645
0.397,4,0.01,,0.637,,rg16px,0.692
0.505,3,0.009,,0.517,,rg16pn,0.743
0.523,6,0.02,,0.576,,rg16qe,0.645
0.523,6,0.02,,0.576,,rg16qf,0.645
0.219,,,,0.407,,rg16lu,0.689
0.491,,,,0.557,,rg16nr,0.796
0.5,,,,0.584,,rg16qn,0.435
0.523,6,0.02,,0.576,,rg16qh,0.645
0.538,,,,0.653,,rg16ne,0.792
