ab_people_rate,cn_count,cn_rate,crawled,fulltime_rate,spider,street_code,white_rate
0.431,,,,0.297,,rg100jt,0.978
0.431,,,,0.297,,rg100jb,0.978
0.479,,,,0.485,,rg100ls,0.919
0.288,2,0.008,,0.347,,rg100jd,0.899
0.479,,,,0.485,,rg100lu,0.919
0.288,2,0.008,,0.347,,rg100jy,0.899
0.479,,,,0.485,,rg100ly,0.919
0.479,,,,0.485,,rg100lz,0.919
0.479,,,,0.485,,rg100lt,0.919
0.349,,,,0.281,,rg100ja,0.959
0.288,2,0.008,,0.347,,rg100lf,0.899
0.435,,,,0.702,,rg100lq,0.95
0.548,,,,0.371,,rg100nf,0.986
0.288,2,0.008,,0.347,,rg100jw,0.899
0.5,1,0.006,,0.394,,rg100nh,0.883
0.435,,,,0.702,,rg100ln,0.95
0.349,,,,0.281,,rg100nl,0.959
0.288,2,0.008,,0.347,,rg100le,0.899
0.435,,,,0.702,,rg100lw,0.95
0.433,3,0.012,,0.544,,rg100fy,0.644
0.479,,,,0.485,,rg100lx,0.919
0.349,,,,0.281,,rg100nu,0.959
0.349,,,,0.281,,rg100hn,0.959
0.479,,,,0.485,,rg100na,0.919
0.349,,,,0.281,,rg100nj,0.959
0.349,,,,0.281,,rg100np,0.959
0.288,2,0.008,,0.347,,rg100lg,0.899
0.548,,,,0.371,,rg100pb,0.986
0.349,,,,0.281,,rg100nr,0.959
0.548,,,,0.371,,rg100pf,0.986
0.548,,,,0.371,,rg100pe,0.986
0.349,,,,0.281,,rg100nt,0.959
0.548,,,,0.371,,rg100pj,0.986
0.349,,,,0.281,,rg100ng,0.959
0.489,,,,0.469,,rg100gj,0.971
0.548,,,,0.371,,rg100nz,0.986
0.548,,,,0.371,,rg100pn,0.986
0.548,,,,0.371,,rg100pr,0.986
0.349,,,,0.281,,rg100pp,0.959
0.479,,,,0.485,,rg100nd,0.919
0.349,,,,0.281,,rg100nx,0.959
0.515,,,,0.498,,rg100lp,0.945
0.548,,,,0.371,,rg100pt,0.986
0.548,,,,0.371,,rg100pd,0.986
0.349,,,,0.281,,rg100nn,0.959
0.349,,,,0.281,,rg100qd,0.959
0.349,,,,0.281,,rg100qe,0.959
0.386,,,,0.377,,rg100qg,0.946
0.386,,,,0.377,,rg100qh,0.946
0.548,,,,0.371,,rg100ny,0.986
0.349,,,,0.281,,rg100ns,0.959
0.548,,,,0.371,,rg100ql,0.986
0.548,,,,0.371,,rg100qn,0.986
0.381,1,0.007,,0.454,,rg100qq,0.915
0.349,,,,0.281,,rg100qb,0.959
0.548,,,,0.371,,rg100pa,0.986
0.548,,,,0.371,,rg100pg,0.986
0.349,,,,0.281,,rg100qu,0.959
0.548,,,,0.371,,rg100qt,0.986
0.548,,,,0.371,,rg100qs,0.986
0.548,,,,0.371,,rg100ph,0.986
0.386,,,,0.377,,rg100qf,0.946
0.479,,,,0.485,,rg100re,0.919
0.349,,,,0.281,,rg100pl,0.959
0.479,,,,0.485,,rg100rd,0.919
0.548,,,,0.371,,rg100ps,0.986
0.479,,,,0.485,,rg100rl,0.919
0.548,,,,0.371,,rg100pu,0.986
0.548,,,,0.371,,rg100qr,0.986
0.479,,,,0.485,,rg100rj,0.919
0.288,2,0.008,,0.347,,rg100rf,0.899
0.526,1,0.003,,0.42,,rg100rs,0.968
0.349,,,,0.281,,rg100py,0.959
0.479,,,,0.485,,rg100rh,0.919
0.479,,,,0.485,,rg100ru,0.919
0.479,,,,0.485,,rg100qx,0.919
0.349,,,,0.281,,rg100qa,0.959
0.526,1,0.003,,0.42,,rg100rt,0.968
0.479,,,,0.485,,rg100rp,0.919
0.526,1,0.003,,0.42,,rg100rn,0.968
0.485,,,,0.393,,rg100sd,0.973
0.537,,,,0.386,,rg100se,0.965
0.537,2,0.006,,0.401,,rg100sf,0.942
0.479,,,,0.485,,rg100rx,0.919
0.479,,,,0.485,,rg100rg,0.919
0.537,2,0.006,,0.401,,rg100sh,0.942
0.479,,,,0.485,,rg100sj,0.919
0.479,,,,0.485,,rg100sa,0.919
0.537,,,,0.386,,rg100rz,0.965
0.479,,,,0.485,,rg100sl,0.919
0.479,,,,0.485,,rg100sq,0.919
0.537,,,,0.386,,rg100sg,0.965
0.548,,,,0.371,,rg100qp,0.986
0.348,,,,0.366,,rg100ne,0.93
0.479,,,,0.485,,rg100st,0.919
0.479,,,,0.485,,rg100ss,0.919
0.479,,,,0.485,,rg100rw,0.919
0.479,,,,0.485,,rg100rb,0.919
0.526,1,0.003,,0.42,,rg100tb,0.968
0.479,,,,0.485,,rg100sn,0.919
0.537,,,,0.386,,rg100ra,0.965
0.479,,,,0.485,,rg100td,0.919
0.526,1,0.003,,0.42,,rg100te,0.968
0.526,1,0.003,,0.42,,rg100tf,0.968
0.526,1,0.003,,0.42,,rg100th,0.968
0.526,1,0.003,,0.42,,rg100tj,0.968
0.526,1,0.003,,0.42,,rg100tl,0.968
0.526,1,0.003,,0.42,,rg100tn,0.968
0.548,,,,0.371,,rg100qj,0.986
0.526,1,0.003,,0.42,,rg100tp,0.968
0.479,,,,0.485,,rg100su,0.919
0.479,,,,0.485,,rg100rq,0.919
0.526,1,0.003,,0.42,,rg100sr,0.968
0.526,1,0.003,,0.42,,rg100tt,0.968
0.526,1,0.003,,0.42,,rg100tg,0.968
0.531,9,0.017,,0.438,,rg100ud,0.901
0.526,1,0.003,,0.42,,rg100rr,0.968
0.531,9,0.017,,0.438,,rg100ua,0.901
0.485,,,,0.393,,rg100sb,0.973
0.433,3,0.012,,0.544,,rg100wd,0.644
0.433,3,0.012,,0.544,,rg100wb,0.644
0.531,9,0.017,,0.438,,rg100ug,0.901
0.433,3,0.012,,0.544,,rg100wg,0.644
0.433,3,0.012,,0.544,,rg100wx,0.644
0.526,1,0.003,,0.42,,rg100ta,0.968
0.433,3,0.012,,0.544,,rg100ww,0.644
0.485,,,,0.393,,rg100sw,0.973
0.479,,,,0.485,,rg100sp,0.919
0.526,1,0.003,,0.42,,rg100ts,0.968
0.531,9,0.017,,0.438,,rg100xe,0.901
0.433,3,0.012,,0.544,,rg100wy,0.644
0.526,1,0.003,,0.42,,rg100sx,0.968
0.526,1,0.003,,0.42,,rg100sy,0.968
0.531,9,0.017,,0.438,,rg100ue,0.901
0.571,,,,0.472,,rg100xl,0.941
0.526,1,0.003,,0.42,,rg100ty,0.968
0.58,,,,0.372,,rg100xq,0.776
0.531,9,0.017,,0.438,,rg100ub,0.901
0.602,,,,0.58,,rg100xh,0.96
0.531,9,0.017,,0.438,,rg100xf,0.901
0.602,,,,0.58,,rg100xt,0.96
0.479,,,,0.485,,rg100ry,0.919
0.562,3,0.009,,0.584,,rg100xr,0.947
0.433,3,0.012,,0.544,,rg100ya,0.644
0.526,1,0.003,,0.42,,rg100tr,0.968
0.433,3,0.012,,0.544,,rg100xz,0.644
0.479,,,,0.485,,rg100yb,0.919
0.526,1,0.003,,0.42,,rg100sz,0.968
0.479,,,,0.485,,rg100yf,0.919
0.433,3,0.012,,0.544,,rg100yg,0.644
0.37,5,0.013,,0.397,,rg100wa,0.456
0.465,3,0.01,,0.492,,rg100yl,0.944
0.479,,,,0.485,,rg100yn,0.919
0.479,,,,0.485,,rg100ye,0.919
0.479,,,,0.485,,rg100yh,0.919
0.602,,,,0.58,,rg100xu,0.96
0.465,3,0.01,,0.492,,rg100yq,0.944
0.602,,,,0.58,,rg100xa,0.96
0.602,,,,0.58,,rg100xx,0.96
0.465,3,0.01,,0.492,,rg100yu,0.944
0.479,,,,0.485,,rg100yd,0.919
0.531,9,0.017,,0.438,,rg100xd,0.901
0.531,9,0.017,,0.438,,rg100xb,0.901
0.433,3,0.012,,0.544,,rg100yz,0.644
0.433,3,0.012,,0.544,,rg100zn,0.644
0.465,3,0.01,,0.492,,rg100xs,0.944
0.433,3,0.012,,0.544,,rg100zr,0.644
0.479,,,,0.485,,rg100ys,0.919
0.433,3,0.012,,0.544,,rg100yr,0.644
0.433,3,0.012,,0.544,,rg100zd,0.644
0.532,1,0.004,,0.409,,rg108aa,0.973
0.531,9,0.017,,0.438,,rg100yx,0.901
0.479,,,,0.485,,rg100yp,0.919
0.433,3,0.012,,0.544,,rg100xg,0.644
0.433,3,0.012,,0.544,,rg100zq,0.644
0.479,,,,0.485,,rg100yw,0.919
0.537,1,0.003,,0.375,,rg108ah,0.969
0.433,3,0.012,,0.544,,rg100zx,0.644
0.537,1,0.003,,0.375,,rg108an,0.969
0.562,3,0.009,,0.584,,rg100xn,0.947
0.531,9,0.017,,0.438,,rg100yy,0.901
0.5,,,,0.462,,rg108ae,0.976
0.519,,,,0.377,,rg108ar,0.975
0.603,,,,0.375,,rg108at,0.971
0.45,1,0.005,,0.319,,rg108ab,0.985
0.433,3,0.012,,0.544,,rg100wz,0.644
0.759,,,,0.373,,rg108al,0.966
0.45,1,0.005,,0.319,,rg108ax,0.985
0.519,,,,0.377,,rg108ay,0.975
0.45,1,0.005,,0.319,,rg108ad,0.985
0.759,,,,0.373,,rg108aq,0.966
0.5,,,,0.462,,rg108be,0.976
0.433,3,0.012,,0.544,,rg100zw,0.644
0.37,5,0.013,,0.397,,rg108bf,0.456
0.537,1,0.003,,0.375,,rg108bh,0.969
0.603,,,,0.375,,rg108au,0.971
0.537,1,0.003,,0.375,,rg108bj,0.969
0.5,,,,0.462,,rg108bb,0.976
0.537,1,0.003,,0.375,,rg108aj,0.969
0.45,1,0.005,,0.319,,rg108bp,0.985
0.45,1,0.005,,0.319,,rg108bq,0.985
0.627,,,,0.475,,rg108bt,0.979
0.5,,,,0.462,,rg108bg,0.976
0.373,,,,0.512,,rg108bw,0.974
0.532,1,0.004,,0.409,,rg108bs,0.973
0.5,,,,0.462,,rg108bx,0.976
0.433,3,0.012,,0.544,,rg108bz,0.644
0.627,,,,0.475,,rg108da,0.979
0.465,3,0.01,,0.492,,rg100yj,0.944
0.5,,,,0.462,,rg108af,0.976
0.519,,,,0.377,,rg108ba,0.975
0.5,,,,0.462,,rg108ag,0.976
0.759,,,,0.373,,rg108dg,0.966
0.627,,,,0.475,,rg108bu,0.979
0.37,5,0.013,,0.397,,rg108az,0.456
0.373,,,,0.512,,rg108dj,0.974
0.603,,,,0.375,,rg108as,0.971
0.433,3,0.012,,0.544,,rg100yt,0.644
0.759,,,,0.373,,rg108dp,0.966
0.37,5,0.013,,0.397,,rg108dq,0.456
0.579,1,0.003,,0.308,,rg108dd,0.959
0.373,,,,0.512,,rg108ds,0.974
0.579,1,0.003,,0.308,,rg108dr,0.959
0.579,1,0.003,,0.308,,rg108de,0.959
0.5,,,,0.462,,rg108bn,0.976
0.603,,,,0.375,,rg108ap,0.971
0.759,,,,0.373,,rg108dy,0.966
0.759,,,,0.373,,rg108dw,0.966
0.759,,,,0.373,,rg108dt,0.966
0.759,,,,0.373,,rg108eb,0.966
0.532,1,0.004,,0.409,,rg108dx,0.973
0.759,,,,0.373,,rg108ea,0.966
0.373,,,,0.512,,rg108ee,0.974
0.759,,,,0.373,,rg108ed,0.966
0.37,5,0.013,,0.397,,rg108ef,0.456
0.603,,,,0.375,,rg108eg,0.971
0.579,1,0.003,,0.308,,rg108en,0.959
0.759,,,,0.373,,rg108dn,0.966
0.579,1,0.003,,0.308,,rg108ep,0.959
0.603,,,,0.375,,rg108eq,0.971
0.759,,,,0.373,,rg108du,0.966
0.579,1,0.003,,0.308,,rg108et,0.959
0.579,1,0.003,,0.308,,rg108eu,0.959
0.398,1,0.003,,0.437,,rg108er,0.957
0.579,1,0.003,,0.308,,rg108ej,0.959
0.579,1,0.003,,0.308,,rg108ex,0.959
0.603,,,,0.375,,rg108db,0.971
0.627,,,,0.475,,rg108by,0.979
0.373,,,,0.512,,rg108he,0.974
0.759,,,,0.373,,rg108dz,0.966
0.579,1,0.003,,0.308,,rg108hf,0.959
0.373,,,,0.512,,rg108hh,0.974
0.603,,,,0.375,,rg108eh,0.971
0.422,,,,0.442,,rg108ew,0.958
0.373,,,,0.512,,rg108hj,0.974
0.373,,,,0.512,,rg108hp,0.974
0.579,1,0.003,,0.308,,rg108ey,0.959
0.579,1,0.003,,0.308,,rg108es,0.959
0.579,1,0.003,,0.308,,rg108dh,0.959
0.603,,,,0.375,,rg108ht,0.971
0.579,1,0.003,,0.308,,rg108hb,0.959
0.627,,,,0.475,,rg108hu,0.979
0.373,,,,0.512,,rg108hg,0.974
0.579,1,0.003,,0.308,,rg108hr,0.959
0.627,,,,0.475,,rg108hx,0.979
0.627,,,,0.475,,rg108hy,0.979
0.519,,,,0.377,,rg108bl,0.975
0.627,,,,0.475,,rg108ja,0.979
0.64,,,,0.274,,rg108jd,0.987
0.64,,,,0.274,,rg108jb,0.987
0.373,,,,0.512,,rg108hn,0.974
0.627,,,,0.475,,rg108jh,0.979
0.603,,,,0.375,,rg108jj,0.971
0.433,3,0.012,,0.544,,rg108gd,0.644
0.532,1,0.004,,0.409,,rg108jp,0.973
0.627,,,,0.475,,rg108jr,0.979
0.627,,,,0.475,,rg108jg,0.979
0.627,,,,0.475,,rg108je,0.979
0.627,,,,0.475,,rg108js,0.979
0.603,,,,0.375,,rg108el,0.971
0.537,1,0.003,,0.375,,rg108la,0.969
0.203,,,,0.454,,rg108lb,0.986
0.203,,,,0.454,,rg108le,0.986
0.203,,,,0.454,,rg108lf,0.986
0.64,,,,0.274,,rg108jl,0.987
0.64,,,,0.274,,rg108lh,0.987
0.486,1,0.003,,0.314,,rg108df,0.95
0.64,,,,0.274,,rg108lj,0.987
0.603,,,,0.375,,rg108ju,0.971
0.373,,,,0.512,,rg108hq,0.974
0.64,,,,0.274,,rg108lg,0.987
0.373,,,,0.512,,rg108dl,0.974
0.373,,,,0.512,,rg108hl,0.974
0.64,,,,0.274,,rg108lt,0.987
0.64,,,,0.274,,rg108lu,0.987
0.579,1,0.003,,0.308,,rg108hd,0.959
0.64,,,,0.274,,rg108lq,0.987
0.627,,,,0.475,,rg108jn,0.979
0.64,,,,0.274,,rg108lw,0.987
0.64,,,,0.274,,rg108na,0.987
0.64,,,,0.274,,rg108lx,0.987
0.486,1,0.003,,0.314,,rg108nd,0.95
0.486,1,0.003,,0.314,,rg108nb,0.95
0.64,,,,0.274,,rg108ne,0.987
0.64,,,,0.274,,rg108ng,0.987
0.627,,,,0.475,,rg108lp,0.979
0.579,1,0.003,,0.308,,rg108hs,0.959
0.422,,,,0.442,,rg108nl,0.958
0.64,,,,0.274,,rg108nn,0.987
0.422,,,,0.442,,rg108nj,0.958
0.627,,,,0.475,,rg108hz,0.979
0.64,,,,0.274,,rg108np,0.987
0.519,,,,0.377,,rg108lr,0.975
0.64,,,,0.274,,rg108nq,0.987
0.64,,,,0.274,,rg108ns,0.987
0.532,1,0.004,,0.409,,rg108jy,0.973
0.64,,,,0.274,,rg108ny,0.987
0.64,,,,0.274,,rg108pa,0.987
0.422,,,,0.442,,rg108nt,0.958
0.486,1,0.003,,0.314,,rg108lz,0.95
0.64,,,,0.274,,rg108pe,0.987
0.64,,,,0.274,,rg108nu,0.987
0.532,1,0.004,,0.409,,rg108ll,0.973
0.64,,,,0.274,,rg108nh,0.987
0.532,1,0.004,,0.409,,rg108ln,0.973
0.627,,,,0.475,,rg108pl,0.979
0.64,,,,0.274,,rg108pt,0.987
0.64,,,,0.274,,rg108pj,0.987
0.37,5,0.013,,0.397,,rg108nf,0.456
0.537,1,0.003,,0.375,,rg108ld,0.969
0.486,1,0.003,,0.314,,rg108pz,0.95
0.486,1,0.003,,0.314,,rg108qa,0.95
0.486,1,0.003,,0.314,,rg108px,0.95
0.486,1,0.003,,0.314,,rg108qb,0.95
0.532,1,0.004,,0.409,,rg108jx,0.973
0.64,,,,0.274,,rg108ly,0.987
0.422,,,,0.442,,rg108qg,0.958
0.486,1,0.003,,0.314,,rg108qh,0.95
0.422,,,,0.442,,rg108ql,0.958
0.203,,,,0.454,,rg108ls,0.986
0.422,,,,0.442,,rg108qp,0.958
0.486,1,0.003,,0.314,,rg108py,0.95
0.422,,,,0.442,,rg108qr,0.958
0.603,,,,0.375,,rg108pf,0.971
0.398,1,0.003,,0.437,,rg108qu,0.957
0.422,,,,0.442,,rg108qe,0.958
0.398,1,0.003,,0.437,,rg108qx,0.957
0.398,1,0.003,,0.437,,rg108qy,0.957
0.64,,,,0.274,,rg108ph,0.987
0.64,,,,0.274,,rg108nr,0.987
0.433,3,0.012,,0.544,,rg108tt,0.644
0.433,3,0.012,,0.544,,rg108wa,0.644
0.37,5,0.013,,0.397,,rg108tj,0.456
0.627,,,,0.475,,rg108jt,0.979
0.486,1,0.003,,0.314,,rg108qd,0.95
0.37,5,0.013,,0.397,,rg108we,0.456
0.64,,,,0.274,,rg108nx,0.987
0.64,,,,0.274,,rg108pd,0.987
0.433,3,0.012,,0.544,,rg108wg,0.644
0.433,3,0.012,,0.544,,rg108xn,0.644
0.398,1,0.003,,0.437,,rg108qz,0.957
0.64,,,,0.274,,rg108pg,0.987
0.64,,,,0.274,,rg108pb,0.987
0.37,5,0.013,,0.397,,rg108wz,0.456
0.37,5,0.013,,0.397,,rg108wy,0.456
0.37,5,0.013,,0.397,,rg108xp,0.456
0.433,3,0.012,,0.544,,rg108wb,0.644
0.433,3,0.012,,0.544,,rg108xy,0.644
0.603,,,,0.375,,rg108xx,0.971
0.398,1,0.003,,0.437,,rg108xz,0.957
0.398,1,0.003,,0.437,,rg108qs,0.957
0.37,5,0.013,,0.397,,rg108wf,0.456
0.373,,,,0.512,,rg108hw,0.974
0.433,3,0.012,,0.544,,rg108ya,0.644
0.37,5,0.013,,0.397,,rg108yb,0.456
0.37,5,0.013,,0.397,,rg108xs,0.456
0.398,1,0.003,,0.437,,rg108yj,0.957
0.37,5,0.013,,0.397,,rg108ye,0.456
0.603,,,,0.375,,rg108yf,0.971
0.433,3,0.012,,0.544,,rg108yn,0.644
0.37,5,0.013,,0.397,,rg108yp,0.456
0.603,,,,0.375,,rg108yr,0.971
0.398,1,0.003,,0.437,,rg108yh,0.957
0.37,5,0.013,,0.397,,rg108ys,0.456
0.603,,,,0.375,,rg108yu,0.971
0.398,1,0.003,,0.437,,rg108yw,0.957
0.486,1,0.003,,0.314,,rg108qj,0.95
0.603,,,,0.375,,rg108yx,0.971
0.37,5,0.013,,0.397,,rg108yz,0.456
0.433,3,0.012,,0.544,,rg108ze,0.644
0.603,,,,0.375,,rg108yq,0.971
0.37,5,0.013,,0.397,,rg108zr,0.456
0.37,5,0.013,,0.397,,rg108xu,0.456
0.37,5,0.013,,0.397,,rg108zn,0.456
0.37,5,0.013,,0.397,,rg108zx,0.456
0.37,5,0.013,,0.397,,rg108yg,0.456
0.433,3,0.012,,0.544,,rg108ra,0.644
0.433,3,0.012,,0.544,,rg108zs,0.644
0.433,3,0.012,,0.544,,rg108yl,0.644
0.4,,,,0.568,,rg109ag,0.859
0.4,,,,0.568,,rg109ad,0.859
0.486,1,0.003,,0.314,,rg108pu,0.95
0.492,,,,0.432,,rg109aj,0.985
0.433,3,0.012,,0.544,,rg108xw,0.644
0.525,,,,0.393,,rg109ap,0.971
0.398,1,0.003,,0.437,,rg108qt,0.957
0.456,,,,0.418,,rg109ah,0.95
0.492,,,,0.432,,rg109al,0.985
0.603,,,,0.375,,rg108xr,0.971
0.525,,,,0.393,,rg109as,0.971
0.456,,,,0.418,,rg109an,0.95
0.487,,,,0.475,,rg109au,0.968
0.603,,,,0.375,,rg108xt,0.971
0.482,,,,0.45,,rg109az,0.957
0.691,,,,0.406,,rg109at,0.948
0.492,,,,0.432,,rg109bb,0.985
0.525,,,,0.393,,rg109ax,0.971
0.212,,,,0.402,,rg109be,0.972
0.212,,,,0.402,,rg109bd,0.972
0.398,1,0.003,,0.437,,rg108yt,0.957
0.373,,,,0.512,,rg109aa,0.974
0.456,,,,0.418,,rg109bj,0.95
0.492,,,,0.432,,rg109aq,0.985
0.37,5,0.013,,0.397,,rg108yd,0.456
0.525,,,,0.393,,rg109bn,0.971
0.4,,,,0.568,,rg109ae,0.859
0.37,5,0.013,,0.397,,rg108wd,0.456
0.487,,,,0.475,,rg109bt,0.968
0.525,,,,0.393,,rg109ay,0.971
0.482,,,,0.45,,rg109bw,0.957
0.37,5,0.013,,0.397,,rg109bf,0.456
0.691,,,,0.406,,rg109ba,0.948
0.212,,,,0.402,,rg109bg,0.972
0.487,,,,0.475,,rg109bx,0.968
0.433,3,0.012,,0.544,,rg108zq,0.644
0.456,,,,0.418,,rg109bp,0.95
0.212,,,,0.402,,rg109bq,0.972
0.456,,,,0.418,,rg109de,0.95
0.456,,,,0.418,,rg109bs,0.95
0.482,,,,0.45,,rg109dg,0.957
0.492,,,,0.432,,rg109af,0.985
0.643,1,0.003,,0.448,,rg109dj,0.899
0.691,,,,0.406,,rg109bu,0.948
0.486,1,0.003,,0.314,,rg109dl,0.95
0.525,,,,0.393,,rg109by,0.971
0.456,,,,0.418,,rg109bl,0.95
0.525,,,,0.393,,rg109da,0.971
0.456,,,,0.418,,rg109ar,0.95
0.505,1,0.004,,0.583,,rg109dt,0.961
0.691,,,,0.406,,rg109df,0.948
0.373,,,,0.512,,rg109dh,0.974
0.456,,,,0.418,,rg109bh,0.95
0.525,,,,0.393,,rg109aw,0.971
0.505,1,0.004,,0.583,,rg109du,0.961
0.4,,,,0.568,,rg109dp,0.859
0.533,,,,0.597,,rg109ed,0.957
0.533,,,,0.597,,rg109eb,0.957
0.52,,,,0.444,,rg109ds,0.969
0.533,,,,0.597,,rg109ef,0.957
0.533,,,,0.597,,rg109eg,0.957
0.643,1,0.003,,0.448,,rg109dw,0.899
0.691,,,,0.406,,rg109en,0.948
0.4,,,,0.568,,rg109dr,0.859
0.505,1,0.004,,0.583,,rg109dz,0.961
0.505,1,0.004,,0.583,,rg109ea,0.961
0.373,,,,0.512,,rg109eq,0.974
0.4,,,,0.568,,rg109et,0.859
0.4,,,,0.568,,rg109dn,0.859
0.494,,,,0.396,,rg109eu,0.966
0.691,,,,0.406,,rg109ew,0.948
0.505,1,0.004,,0.583,,rg109ee,0.961
0.533,,,,0.597,,rg109ep,0.957
0.525,,,,0.393,,rg109db,0.971
0.4,,,,0.568,,rg109fa,0.859
0.433,3,0.012,,0.544,,rg109fb,0.644
0.4,,,,0.568,,rg109ez,0.859
0.4,,,,0.568,,rg109ff,0.859
0.487,,,,0.475,,rg109dd,0.968
0.643,1,0.003,,0.448,,rg109dx,0.899
0.482,,,,0.45,,rg109fj,0.957
0.4,,,,0.568,,rg109er,0.859
0.433,3,0.012,,0.544,,rg109fn,0.644
0.4,,,,0.568,,rg109fl,0.859
0.37,5,0.013,,0.397,,rg109fe,0.456
0.505,1,0.004,,0.583,,rg109dy,0.961
0.4,,,,0.568,,rg109ab,0.859
0.477,,,,0.393,,rg109el,0.949
0.4,,,,0.568,,rg109ft,0.859
0.525,,,,0.393,,rg109fs,0.971
0.4,,,,0.568,,rg109fu,0.859
0.525,,,,0.393,,rg109fp,0.971
0.4,,,,0.568,,rg109eh,0.859
0.37,5,0.013,,0.397,,rg109dq,0.456
0.525,,,,0.393,,rg109fr,0.971
0.433,3,0.012,,0.544,,rg109gd,0.644
0.525,,,,0.393,,rg109gb,0.971
0.492,,,,0.432,,rg109ga,0.985
0.525,,,,0.393,,rg109fz,0.971
0.487,,,,0.475,,rg109bz,0.968
0.433,3,0.012,,0.544,,rg109fd,0.644
0.525,,,,0.393,,rg109gf,0.971
0.477,,,,0.393,,rg109ey,0.949
0.525,,,,0.393,,rg109gp,0.971
0.525,,,,0.393,,rg109gq,0.971
0.525,,,,0.393,,rg109fy,0.971
0.433,3,0.012,,0.544,,rg109gs,0.644
0.525,,,,0.393,,rg109gn,0.971
0.525,,,,0.393,,rg109ge,0.971
0.542,,,,0.509,,rg109fg,0.962
0.37,5,0.013,,0.397,,rg109gt,0.456
0.492,,,,0.432,,rg109gx,0.985
0.477,,,,0.393,,rg109ej,0.949
0.525,,,,0.393,,rg109gg,0.971
0.525,,,,0.393,,rg109gl,0.971
0.482,,,,0.45,,rg109hb,0.957
0.492,,,,0.432,,rg109gy,0.985
0.525,,,,0.393,,rg109gu,0.971
0.433,3,0.012,,0.544,,rg109gh,0.644
0.531,9,0.017,,0.438,,rg109fh,0.901
0.433,3,0.012,,0.544,,rg109gw,0.644
0.373,,,,0.512,,rg109hd,0.974
0.5,1,0.006,,0.394,,rg109hn,0.883
0.482,,,,0.45,,rg109he,0.957
0.5,1,0.006,,0.394,,rg109hq,0.883
0.477,,,,0.393,,rg109hr,0.949
0.477,,,,0.393,,rg109hs,0.949
0.525,,,,0.393,,rg109fw,0.971
0.4,,,,0.568,,rg109gz,0.859
0.5,1,0.006,,0.394,,rg109hf,0.883
0.582,,,,0.362,,rg109ha,0.985
0.5,1,0.006,,0.394,,rg109hz,0.883
0.477,,,,0.393,,rg109hx,0.949
0.482,,,,0.45,,rg109hj,0.957
0.482,,,,0.45,,rg109hg,0.957
0.492,,,,0.432,,rg109jb,0.985
0.525,,,,0.393,,rg109gr,0.971
0.4,,,,0.568,,rg109ex,0.859
0.494,,,,0.396,,rg109jf,0.966
0.542,,,,0.509,,rg109ht,0.962
0.373,,,,0.512,,rg109hw,0.974
0.542,,,,0.509,,rg109hu,0.962
0.433,3,0.012,,0.544,,rg109fx,0.644
0.582,,,,0.362,,rg109jn,0.985
0.542,,,,0.509,,rg109je,0.962
0.582,,,,0.362,,rg109jd,0.985
0.477,,,,0.393,,rg109hp,0.949
0.5,1,0.006,,0.394,,rg109hl,0.883
0.494,,,,0.396,,rg109jh,0.966
0.433,3,0.012,,0.544,,rg109gj,0.644
0.582,,,,0.362,,rg109jw,0.985
0.237,,,,0.46,,rg109jx,0.907
0.494,,,,0.396,,rg109jg,0.966
0.582,,,,0.362,,rg109jt,0.985
0.542,,,,0.509,,rg109ja,0.962
0.582,,,,0.362,,rg109le,0.985
0.582,,,,0.362,,rg109lf,0.985
0.482,,,,0.45,,rg109lh,0.957
0.477,,,,0.393,,rg109jl,0.949
0.582,,,,0.362,,rg109ll,0.985
0.582,,,,0.362,,rg109ln,0.985
0.582,,,,0.362,,rg109lg,0.985
0.482,,,,0.45,,rg109lq,0.957
0.494,,,,0.396,,rg109jj,0.966
0.582,,,,0.362,,rg109lp,0.985
0.582,,,,0.362,,rg109lt,0.985
0.582,,,,0.362,,rg109lu,0.985
0.582,,,,0.362,,rg109lr,0.985
0.505,1,0.004,,0.583,,rg109lx,0.961
0.477,,,,0.393,,rg109hy,0.949
0.237,,,,0.46,,rg109jy,0.907
0.58,,,,0.372,,rg109ly,0.776
0.582,,,,0.362,,rg109ju,0.985
0.582,,,,0.362,,rg109jp,0.985
0.37,5,0.013,,0.397,,rg109ls,0.456
0.533,,,,0.597,,rg109ng,0.957
0.533,,,,0.597,,rg109nh,0.957
0.505,1,0.004,,0.583,,rg109nf,0.961
0.533,,,,0.597,,rg109nd,0.957
0.691,,,,0.406,,rg109nb,0.948
0.582,,,,0.362,,rg109nn,0.985
0.582,,,,0.362,,rg109jz,0.985
0.477,,,,0.393,,rg109js,0.949
0.433,3,0.012,,0.544,,rg109nr,0.644
0.582,,,,0.362,,rg109jr,0.985
0.582,,,,0.362,,rg109nu,0.985
0.505,1,0.004,,0.583,,rg109nt,0.961
0.237,,,,0.46,,rg109lb,0.907
0.482,,,,0.45,,rg109lw,0.957
0.35,2,0.007,,0.496,,rg109np,0.895
0.492,,,,0.432,,rg109nz,0.985
0.37,5,0.013,,0.397,,rg109nw,0.456
0.582,,,,0.362,,rg109nq,0.985
0.533,,,,0.597,,rg109na,0.957
0.691,,,,0.406,,rg109pe,0.948
0.542,,,,0.509,,rg109pb,0.962
0.4,,,,0.568,,rg109pg,0.859
0.237,,,,0.46,,rg109ld,0.907
0.505,1,0.004,,0.583,,rg109ns,0.961
